,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT,O_EAN13,O_product_name_fr,O_product_name,O_brands,O_brands_tags_str,O_brands_tags,O_serving_size,O_serving_quantity,O_countries_hierarchy,O_cities_tags,O_manufacturing_places,O_purchase_places,O_countries_tags,O_categories,O_category_properties,O_pnns_groups_1,O_pnns_groups_2,O_compared_to_category,O_interface_version_modified,O_ingredients_n,O_ingredients_text,O_ingredients,O_salt_content,O_max_salt_content,O_min_salt_content,O_oil_content,O_max_oil_content,O_min_oil_content,O_oil_type,O_nutriments,O_energy_100g,O_energy_kcal_100g,O_saturated_fat_100g,O_fat_100g,O_carbohydrates_100g,O_sugars_100g,O_fruits_vegetables_nuts_estimate_from_ingredients_100g,O_proteins_100g,O_sodium_100g,O_salt_100g,O_nutrition_score_fr_100g,O_fiber_100g,O_nova_group_100g,O_COUNT,O_date_modified
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2034,8001770063136,AUT_MQ,AUT_MQ | LEGUMES | TOMATES_BASILIC | POT | NON_BIO,LEGUMES,TOMATES_BASILIC,NON_BIO,GF,680,POT,1CT,STD,13121.9,8053.5,8001770063136,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_GF_TOMATES_BASILIC_1CT_680G_*_NON_BIO,2034,SAUCES_POUR_FECULENTS,1,8001770063136,Sauce Tomates Basilic 680GR,Sauce Tomates Basilic 680GR,Di Vita,['di-vita'],['di-vita'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20190830,10.0,"Purée de tomates 60%, tomates 23 huile de tournesol, huile d'olive, oignons, basilic 2%, sucre, sel, ail, acidifiant acide citrique.","['Purée de tomates', 'tomates 23 huile de tournesol', ""huile d'olive"", 'oignons', 'basilic', 'sucre', 'sel', 'ail', 'acidifiant', 'acide citrique']","[{'vegetarian': 'yes', 'rank': 7, 'percent_max': '2', 'vegan': 'yes', 'percent_min': 0, 'id': 'en:salt', 'text': 'sel'}]",2.0,0.0,"[{'rank': 3, 'percent_min': '2', 'from_palm_oil': 'no', 'percent_max': 32, 'vegan': 'yes', 'vegetarian': 'yes', 'text': ""huile d'olive"", 'id': 'en:olive-oil'}]",32.0,2.0,huile d'olive,"{'nova-group': 3, 'fiber_100g': 0.3, 'sugars_100g': 5.1, 'salt_unit': 'g', 'nova-group_100g': 3, 'sugars_unit': 'g', 'sugars_value': 5.1, 'energy': 481, 'fiber_unit': 'g', 'fiber': 0.3, 'energy-kcal': 115, 'energy_100g': 481, 'salt': 1.5, 'sodium': 0.6, 'sodium_100g': 0.6, 'nutrition-score-fr': 6, 'energy-kcal_value': 115, 'carbon-footprint-from-known-ingredients_100g': 174, 'proteins_100g': 2.7, 'carbohydrates': 6.2, 'saturated-fat_unit': 'g', 'saturated-fat_value': 1.1, 'nutrition-score-fr_100g': 6, 'fat_100g': 8.8, 'sodium_unit': 'g', 'saturated-fat_100g': 1.1, 'carbohydrates_unit': 'g', 'saturated-fat': 1.1, 'nutrition-score-fr_serving': 6, 'fat_unit': 'g', 'salt_value': 1.5, 'nova-group_serving': 3, 'energy-kcal_unit': 'kcal', 'sugars': 5.1, 'carbohydrates_value': 6.2, 'fat_value': 8.8, 'proteins_value': 2.7, 'energy-kcal_100g': 115, 'fiber_value': 0.3, 'proteins': 2.7, 'energy_value': 115, 'proteins_unit': 'g', 'carbohydrates_100g': 6.2, 'carbon-footprint-from-known-ingredients_product': 1180, 'energy_unit': 'kcal', 'salt_100g': 1.5, 'sodium_value': 0.6, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 64, 'fat': 8.8}",481.0,115.0,1.1,8.8,6.2,5.1,64.0,2.7,0.6,1.5,6.0,0.3,3.0,1.0,20190830
437,2035,8410095500668,AUT_MQ,AUT_MQ | LEGUMES | * | POT | NON_BIO,LEGUMES,*,NON_BIO,MF,310,POT,1CT,STD,0.0,66.60000000000001,8410095500668,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_*_1CT_310G_*_NON_BIO,2035,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2036,5000354155024,AUT_MQ,AUT_MQ | LEGUMES | AIL_ROTI | POT | NON_BIO,LEGUMES,AIL_ROTI,NON_BIO,MF,350,POT,1CT,STD,58.5,3410.6000000000013,5000354155024,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_AIL_ROTI_1CT_350G_*_NON_BIO,2036,SAUCES_POUR_FECULENTS,1,5000354155024,,Loyd Grossman Tomato Roasted Garlic Pasta Sauce 350G,Loyd grossman,['loyd-grossman'],['loyd-grossman'],,,"['en:france', 'en:united-kingdom']",[],,,"['en:france', 'en:united-kingdom']","Epicerie, Sauces, Sauces pour pâtes",{},Fat and sauces,Dressings and sauces,en:pasta-sauces,20150316.jqm2,11.0,"(62%), Purée de Tomates, Grillé (3%) (Ail, Sucre), Purée d Ail, Sucre, Huile de Tournesol, Huile d'Olive Extra Vier e, Basilic, Y Jus de Citron Concentré, Poivre Noir Moul Information sur les allergènes: Peut contenir des fruts à","['Purée de Tomates', 'Grillé', 'Purée d Ail', 'Sucre', 'Huile de Tournesol', ""Huile d'Olive Extra Vier e"", 'Basilic', 'Y Jus de Citron Concentré', 'Poivre Noir Moul Information sur les allergènes', 'Ail', 'Sucre']",[],0.0,0.0,[],0.0,0.0,,"{'energy_value': 76, 'proteins': 2, 'carbohydrates_100g': 9, 'proteins_unit': 'g', 'salt_100g': 0.82, 'sodium_value': 0.32799999999999996, 'energy_unit': 'kcal', 'fat': 3.2, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 80.5, 'salt_value': 0.82, 'nova-group_serving': 3, 'fat_unit': 'g', 'proteins_value': 2, 'carbohydrates_value': 9, 'fat_value': 3.2, 'sugars': 6.3, 'energy-kcal_unit': 'kcal', 'energy-kcal_100g': 76, 'fiber_value': 1.4, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 0.4, 'saturated-fat': 0.4, 'nutrition-score-fr_serving': -3, 'proteins_100g': 2, 'carbohydrates': 9, 'saturated-fat_value': 0.4, 'saturated-fat_unit': 'g', 'fat_100g': 3.2, 'nutrition-score-fr_100g': -3, 'nutrition-score-fr': -3, 'energy-kcal_value': 76, 'sodium_100g': 0.32799999999999996, 'fiber_unit': 'g', 'fiber': 1.4, 'energy': 318, 'sugars_value': 6.3, 'energy-kcal': 76, 'energy_100g': 318, 'salt': 0.82, 'sodium': 0.32799999999999996, 'sugars_unit': 'g', 'nova-group': 3, 'fiber_100g': 1.4, 'sugars_100g': 6.3, 'salt_unit': 'g', 'nova-group_100g': 3}",318.0,76.0,0.4,3.2,9.0,6.3,80.5,2.0,0.328,0.82,-3.0,1.4,3.0,1.0,20150316
439,2037,8032584372459,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,340,POT,1CT,STD,0.0,0.0,8032584372459,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_340G_*_NON_BIO,2037,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2038,8005360001935,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,350,POT,1CT,STD,19426.0,21282.0,8005360001935,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_350G_*_NON_BIO,2038,SAUCES_POUR_FECULENTS,1,8005360001935,Sugo all'arrabbiata,Sugo all'arrabbiata,Le conserve della nonna,['le-conserve-della-nonna'],['le-conserve-della-nonna'],,,['en:france'],[],,,['en:france'],"Epicerie, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20150316.jqm2,7.0,"Tomate 90 %, poivron 5 %, oignon, huile de graines de tournesol, piment 1,1 %, sel, acide citrique.","['Tomate', 'poivron', 'oignon', 'huile de graines de tournesol', 'piment', 'sel', 'acide citrique']","[{'vegetarian': 'yes', 'rank': 6, 'vegan': 'yes', 'percent_max': 0.7000000000000043, 'percent_min': 0, 'id': 'en:salt', 'text': 'sel'}]",0.7000000000000043,0.0,[],0.0,0.0,,"{'sugars_unit': '', 'nova-group': 3, 'fiber_100g': 0, 'salt_unit': '', 'sugars_100g': 4, 'nova-group_100g': 3, 'sodium_100g': 0.36, 'energy-kcal_value': 60, 'nutrition-score-fr': -3, 'carbon-footprint-from-known-ingredients_100g': 53.24, 'fiber': 0, 'fiber_unit': '', 'sugars_value': 4, 'energy': 251, 'energy_100g': 251, 'energy-kcal': 60, 'salt': 0.9, 'sodium': 0.36, 'sodium_unit': 'g', 'saturated-fat_100g': 0.4, 'carbohydrates_unit': '', 'saturated-fat': 0.4, 'nutrition-score-fr_serving': -3, 'proteins_100g': 2.1, 'carbohydrates': 4.3, 'saturated-fat_value': 0.4, 'saturated-fat_unit': '', 'fat_100g': 3, 'nutrition-score-fr_100g': -3, 'energy_value': 60, 'proteins': 2.1, 'carbohydrates_100g': 4.3, 'proteins_unit': '', 'sodium_value': 0.36, 'salt_100g': 0.9, 'carbon-footprint-from-known-ingredients_product': 186, 'energy_unit': 'kcal', 'fat': 3, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 97.19999999999999, 'nova-group_serving': 3, 'salt_value': 0.9, 'fat_unit': '', 'proteins_value': 2.1, 'fat_value': 3, 'carbohydrates_value': 4.3, 'energy-kcal_unit': 'kcal', 'sugars': 4, 'energy-kcal_100g': 60, 'fiber_value': 0}",251.0,60.0,0.4,3.0,4.3,4.0,97.2,2.1,0.36,0.9,-3.0,0.0,3.0,1.0,20150316
441,2039,8014388282073,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,350,POT,1CT,STD,0.0,0.0,8014388282073,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_350G_*_NON_BIO,2039,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2040,3272970350059,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,350,POT,1CT,STD,6647.7,6336.3,3272970350059,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_350G_*_NON_BIO,2040,SAUCES_POUR_FECULENTS,1,3272970350059,Sauce à l'arrabbiata,Sauce à l'arrabbiata,,,,,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces pour pâtes, Sauces Arrabiata",{},Fat and sauces,Dressings and sauces,en:arrabbiata-sauces,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'energy-kcal_100g': 45, 'salt_value': 0.8, 'fat_unit': '', 'carbohydrates_value': 6.9, 'proteins_value': 1.6, 'fat_value': 1.2, 'sugars': 6, 'energy-kcal_unit': 'kcal', 'sodium_value': 0.32, 'salt_100g': 0.8, 'energy_unit': 'kcal', 'fat': 1.2, 'energy_value': 45, 'proteins': 1.6, 'carbohydrates_100g': 6.9, 'proteins_unit': '', 'saturated-fat_value': 0.2, 'saturated-fat_unit': '', 'fat_100g': 1.2, 'nutrition-score-fr_100g': 4, 'proteins_100g': 1.6, 'carbohydrates': 6.9, 'saturated-fat': 0.2, 'nutrition-score-fr_serving': 4, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.2, 'salt': 0.8, 'sodium': 0.32, 'sugars_value': 6, 'energy': 188, 'energy_100g': 188, 'energy-kcal': 45, 'nutrition-score-fr': 4, 'energy-kcal_value': 45, 'sodium_100g': 0.32, 'sugars_100g': 6, 'salt_unit': '', 'sugars_unit': ''}",188.0,45.0,0.2,1.2,6.9,6.0,,1.6,0.32,0.8,4.0,,,1.0,20150316
443,2041,3700368540312,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,360,POT,1CT,STD,895.2,3647.3,3700368540312,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_360G_*_NON_BIO,2041,SAUCES_POUR_FECULENTS,1,3700368540312,Sugo mamma,Sugo mamma,,,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'fat_unit': '', 'salt_value': 0.94, 'sugars': 4.9, 'energy-kcal_unit': 'kcal', 'carbohydrates_value': 5.7, 'fat_value': 5.2, 'proteins_value': 1.4, 'energy-kcal_100g': 77, 'proteins': 1.4, 'energy_value': 77, 'proteins_unit': '', 'carbohydrates_100g': 5.7, 'energy_unit': 'kcal', 'salt_100g': 0.94, 'sodium_value': 0.376, 'fat': 5.2, 'proteins_100g': 1.4, 'carbohydrates': 5.7, 'saturated-fat_unit': '', 'saturated-fat_value': 0.8, 'fat_100g': 5.2, 'sodium_unit': 'g', 'carbohydrates_unit': '', 'saturated-fat_100g': 0.8, 'saturated-fat': 0.8, 'energy': 322, 'sugars_value': 4.9, 'energy_100g': 322, 'energy-kcal': 77, 'salt': 0.94, 'sodium': 0.376, 'energy-kcal_value': 77, 'sodium_100g': 0.376, 'salt_unit': '', 'sugars_100g': 4.9, 'sugars_unit': ''}",322.0,77.0,0.8,5.2,5.7,4.9,,1.4,0.376,0.94,,,,1.0,20150316
444,2042,8001770063044,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,400,POT,1CT,STD,2.6,617.3000000000002,8001770063044,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_400G_*_NON_BIO,2042,SAUCES_POUR_FECULENTS,1,8001770063044,Sauce Arrabbiata,Sauce Arrabbiata,Di Vita,['di-vita'],['di-vita'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces pour pâtes, Sauces tomate, Sauces Arrabiata",{},Fat and sauces,Dressings and sauces,en:arrabbiata-sauces,20150316.jqm2,11.0,"S)JCEARRABBIATA Ingüents,c Purée de tomates 53%, double concentré de Th,huiledetournesolt oignons 7%, huile d'olive extavi e2%, vinaigre de vin, fibre de barnWJ, ail, piment, aaants: lactique et acide citriqlE","['S)JCEARRABBIATA Ingüents', 'c Purée de tomates', 'double concentré de Th', 'huiledetournesolt oignons', ""huile d'olive extavi e"", 'vinaigre de vin', 'fibre de barnWJ', 'ail', 'piment', 'aaants', 'lactique et acide citriqlE']",[],0.0,0.0,[],0.0,0.0,,"{'energy_100g': 732, 'energy-kcal': 175, 'energy': 732, 'sugars_value': 7.2, 'fiber_unit': '', 'fiber': 3.2, 'sodium': 1, 'salt': 2.5, 'sodium_100g': 1, 'energy-kcal_value': 175, 'nutrition-score-fr': 11, 'fiber_100g': 3.2, 'sugars_100g': 7.2, 'salt_unit': '', 'sugars_unit': '', 'energy-kcal_unit': 'kcal', 'sugars': 7.2, 'proteins_value': 2.9, 'fat_value': 14.2, 'carbohydrates_value': 7.3, 'fat_unit': '', 'salt_value': 2.5, 'fiber_value': 3.2, 'energy-kcal_100g': 175, 'proteins_unit': '', 'carbohydrates_100g': 7.3, 'proteins': 2.9, 'energy_value': 175, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'fat': 14.2, 'energy_unit': 'kcal', 'salt_100g': 2.5, 'sodium_value': 1, 'carbohydrates': 7.3, 'proteins_100g': 2.9, 'nutrition-score-fr_100g': 11, 'fat_100g': 14.2, 'saturated-fat_unit': '', 'saturated-fat_value': 1.6, 'carbohydrates_unit': '', 'saturated-fat_100g': 1.6, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 11, 'saturated-fat': 1.6}",732.0,175.0,1.6,14.2,7.3,7.2,0.0,2.9,1.0,2.5,11.0,3.2,,1.0,20150316
445,2043,8032793341949,AUT_MQ,AUT_MQ | LEGUMES | ARRABIATA | POT | NON_BIO,LEGUMES,ARRABIATA,NON_BIO,MF,400,POT,1CT,STD,0.0,2.4,8032793341949,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_ARRABIATA_1CT_400G_*_NON_BIO,2043,SAUCES_POUR_FECULENTS,1,8032793341949,Pasta sauce arrabbiata,Pasta sauce arrabbiata,,,,,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces pour pâtes, Sauces tomate, Sauces Arrabiata",{},Fat and sauces,Dressings and sauces,en:arrabbiata-sauces,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'energy-kcal_100g': 57, 'salt_value': 1.2, 'fat_unit': '', 'carbohydrates_value': 5.7, 'fat_value': 3.3, 'proteins_value': 1.2, 'energy-kcal_unit': 'kcal', 'sugars': 4.7, 'salt_100g': 1.2, 'sodium_value': 0.48, 'energy_unit': 'kcal', 'fat': 3.3, 'energy_value': 57, 'proteins': 1.2, 'carbohydrates_100g': 5.7, 'proteins_unit': '', 'saturated-fat_value': 0.6, 'saturated-fat_unit': '', 'fat_100g': 3.3, 'nutrition-score-fr_100g': 6, 'proteins_100g': 1.2, 'carbohydrates': 5.7, 'saturated-fat': 0.6, 'nutrition-score-fr_serving': 6, 'sodium_unit': 'g', 'saturated-fat_100g': 0.6, 'carbohydrates_unit': '', 'salt': 1.2, 'sodium': 0.48, 'energy': 238, 'sugars_value': 4.7, 'energy-kcal': 57, 'energy_100g': 238, 'energy-kcal_value': 57, 'sodium_100g': 0.48, 'nutrition-score-fr': 6, 'salt_unit': '', 'sugars_100g': 4.7, 'sugars_unit': ''}",238.0,57.0,0.6,3.3,5.7,4.7,,1.2,0.48,1.2,6.0,,,1.0,20150316
446,2044,8003395003023,AUT_MQ,AUT_MQ | LEGUMES | AUBER_OLIV_OIL | POT | NON_BIO,LEGUMES,AUBER_OLIV_OIL,NON_BIO,MF,350,POT,1CT,STD,0.0,0.0,8003395003023,POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_AUBER_OLIV_OIL_1CT_350G_*_NON_BIO,2044,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2045,8032584372497,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,340,POT,1CT,STD,15.5,185.6,8032584372497,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_BASILIC_1CT_340G_*_NON_BIO,2045,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2046,3268387011171,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,340,POT,1CT,STD,24140.1,23048.1,3268387011171,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_BASILIC_1CT_340G_*_NON_BIO,2046,SAUCES_POUR_FECULENTS,1,3268387011171,Sauce tomate au basilic,Sauce tomate au basilic,Barilla,['barilla'],['barilla'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces tomate, Sauces tomates au basilic",{},Fat and sauces,Dressings and sauces,fr:sauces-tomates-au-basilic,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'saturated-fat_unit': '', 'saturated-fat_value': 1, 'nutrition-score-fr_100g': 4, 'fat_100g': 4.2, 'proteins_100g': 4.2, 'carbohydrates': 7.2, 'saturated-fat': 1, 'nutrition-score-fr_serving': 4, 'sodium_unit': 'g', 'saturated-fat_100g': 1, 'carbohydrates_unit': '', 'energy-kcal_100g': 86, 'fat_unit': '', 'salt_value': 1, 'energy-kcal_unit': 'kcal', 'sugars': 4.7, 'proteins_value': 4.2, 'carbohydrates_value': 7.2, 'fat_value': 4.2, 'energy_unit': 'kcal', 'sodium_value': 0.4, 'salt_100g': 1, 'fat': 4.2, 'proteins': 4.2, 'energy_value': 86, 'proteins_unit': '', 'carbohydrates_100g': 7.2, 'salt_unit': '', 'sugars_100g': 4.7, 'sugars_unit': '', 'salt': 1, 'sodium': 0.4, 'sugars_value': 4.7, 'energy': 360, 'energy-kcal': 86, 'energy_100g': 360, 'nutrition-score-fr': 4, 'energy-kcal_value': 86, 'sodium_100g': 0.4}",360.0,86.0,1.0,4.2,7.2,4.7,,4.2,0.4,1.0,4.0,,,1.0,20150316
449,2047,8016874030243,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,340,POT,1CT,STD,3719.4,4510.4,8016874030243,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_BASILIC_1CT_340G_*_NON_BIO,2047,SAUCES_POUR_FECULENTS,1,8016874030243,Ristorante Italiano Sugo Basilico,Ristorante Italiano Sugo Basilico,,,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,[],[],0.0,0.0,[],0.0,0.0,,"{'sugars_unit': '', 'sugars_100g': 3.06, 'salt_unit': '', 'energy-kcal_value': 57, 'sodium_100g': 0.18, 'sodium': 0.18, 'salt': 0.45, 'energy_100g': 238, 'energy-kcal': 57, 'energy': 238, 'sugars_value': 3.06, 'saturated-fat': 0.44, 'saturated-fat_100g': 0.44, 'carbohydrates_unit': '', 'sodium_unit': 'g', 'fat_100g': 4.27, 'saturated-fat_value': 0.44, 'saturated-fat_unit': '', 'carbohydrates': 3.06, 'proteins_100g': 1.19, 'fat': 4.27, 'salt_100g': 0.45, 'sodium_value': 0.18, 'energy_unit': 'kcal', 'carbohydrates_100g': 3.06, 'proteins_unit': '', 'energy_value': 57, 'proteins': 1.19, 'energy-kcal_100g': 57, 'fat_value': 4.27, 'proteins_value': 1.19, 'carbohydrates_value': 3.06, 'energy-kcal_unit': 'kcal', 'sugars': 3.06, 'salt_value': 0.45, 'fat_unit': ''}",238.0,57.0,0.44,4.27,3.06,3.06,,1.19,0.18,0.45,,,,1.0,20150316
450,2048,8014388560010,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,350,POT,1CT,STD,0.0,0.0,8014388560010,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_BASILIC_1CT_350G_*_NON_BIO,2048,SAUCES_POUR_FECULENTS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2049,8005360000099,AUT_MQ,AUT_MQ | LEGUMES | BASILIC | POT | NON_BIO,LEGUMES,BASILIC,NON_BIO,MF,350,POT,1CT,STD,96273.5,82686.79999999999,8005360000099,SAUCES_POUR_FECULENTS_POT_AUT_FAB_AUT_MQ_LEGUMES_MF_BASILIC_1CT_350G_*_NON_BIO,2049,SAUCES_POUR_FECULENTS,1,8005360000099,Purée de tomate au basilic,Purée de tomate au basilic,Le Conserve de la Nonna,['le-conserve-de-la-nonna'],['le-conserve-de-la-nonna'],100g,100.0,['en:france'],[],Ravarino,,['en:france'],,{},unknown,unknown,,20150316.jqm2,1.0,"Tomate 98%
Basilic 1%
Sel",['Tomate 98% Basilic 1% Sel'],[],0.0,0.0,[],0.0,0.0,,"{'saturated-fat': 0, 'saturated-fat_100g': 0, 'carbohydrates_unit': 'g', 'sugars_serving': 4.5, 'sodium_unit': 'g', 'fat_100g': 0, 'saturated-fat_unit': 'g', 'saturated-fat_value': 0, 'carbohydrates': 5.4, 'proteins_100g': 1.9, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 0, 'energy-kcal_serving': 36, 'fat': 0, 'carbohydrates_serving': 5.4, 'energy_unit': 'kcal', 'sodium_value': 0.2, 'salt_100g': 0.5, 'salt_serving': 0.5, 'proteins_unit': 'g', 'sodium_serving': 0.2, 'carbohydrates_100g': 5.4, 'proteins': 1.9, 'energy_value': 36, 'energy-kcal_100g': 36, 'energy-kcal_unit': 'kcal', 'sugars': 4.5, 'proteins_value': 1.9, 'carbohydrates_value': 5.4, 'fat_value': 0, 'fat_unit': 'g', 'salt_value': 0.5, 'energy_serving': 151, 'sugars_unit': 'g', 'sugars_100g': 4.5, 'salt_unit': 'g', 'saturated-fat_serving': 0, 'fat_serving': 0, 'energy-kcal_value': 36, 'sodium_100g': 0.2, 'sodium': 0.2, 'proteins_serving': 1.9, 'salt': 0.5, 'energy-kcal': 36, 'energy_100g': 151, 'energy': 151, 'sugars_value': 4.5}",151.0,36.0,0.0,0.0,5.4,4.5,0.0,1.9,0.2,0.5,,,,1.0,20150316
