,EAN13,product_name_fr,product_name,brands,brands_tags_str,brands_tags,serving_size,serving_quantity,countries_hierarchy,cities_tags,manufacturing_places,purchase_places,countries_tags,categories,category_properties,pnns_groups_1,pnns_groups_2,compared_to_category,interface_version_modified,ingredients_n,ingredients_text,ingredients,salt_content,max_salt_content,min_salt_content,oil_content,max_oil_content,min_oil_content,oil_type,nutriments,energy_100g,energy_kcal_100g,saturated_fat_100g,fat_100g,carbohydrates_100g,sugars_100g,fruits_vegetables_nuts_estimate_from_ingredients_100g,proteins_100g,sodium_100g,salt_100g,nutrition_score_fr_100g,fiber_100g,nova_group_100g
555,3760077534835,Le Pesto alla siciliana ,Le Pesto alla siciliana ,Florelli,['florelli'],['florelli'],,,"['en:france', 'en:italy']",[],,,"['en:france', 'en:italy']","Epicerie, Sauces, Sauces Pesto","{'ciqual_food_name:en': 'Sauce, pesto, prepacked', 'ciqual_food_name:fr': 'Sauce pesto, préemballée'}",Fat and sauces,Dressings and sauces,en:pestos,20150316.jqm2,31,"Huile de tournesol, pulpe de tomate (21%), _ricotta_ (20,5%) (_lactosérum_, crème de _lait_ pasteurisée, sel, acide lactique), double concentré de tomate (7%), glucose, _anacardes_ (5%), _Grana Padano AOP_ (_lait_, sel, présure, conservant: lysozyme d'_œuf_), _noix_ (2,5%), basilic, huile d'olive vierge extra, sel, sucre, correcteur d'acidité: acide lactique, amidon de maïs, ail, antioxydant (acide ascorbique, ascorbate de sodium, extrait de romarin), origan, piments en poudre.","['Huile de tournesol', 'pulpe de tomate', '_ricotta_', 'double concentré de tomate', 'glucose', '_anacardes_', '_Grana Padano AOP_', '_noix_', 'basilic', ""huile d'olive vierge extra"", 'sel', 'sucre', ""correcteur d'acidité"", 'amidon de maïs', 'ail', 'antioxydant', 'origan', 'piments', '_lactosérum_', 'crème de _lait_ pasteurisée', 'sel', 'acide lactique', '_lait_', 'sel', 'présure', 'conservant', 'acide lactique', 'acide ascorbique', 'ascorbate de sodium', 'extrait de romarin', ""lysozyme d'_œuf_""]","[{'text': 'sel', 'id': 'en:salt', 'percent_max': '2.5', 'vegan': 'yes', 'rank': 11, 'vegetarian': 'yes', 'percent_min': 0}, {'percent_max': 6.833333333333333, 'vegan': 'yes', 'vegetarian': 'yes', 'percent_min': 0, 'text': 'sel', 'id': 'en:salt'}, {'text': 'sel', 'id': 'en:salt', 'percent_max': 2.5, 'vegan': 'yes', 'vegetarian': 'yes', 'percent_min': 0}]",2.5,0,"[{'percent_min': '21', 'from_palm_oil': 'no', 'rank': 1, 'vegetarian': 'yes', 'percent_max': 36.5, 'vegan': 'yes', 'id': 'en:sunflower-oil', 'text': 'Huile de tournesol'}]",36.5,21,Huile de tournesol,"{'energy_100g': 1544, 'energy-kcal': 369, 'sugars_value': 8.7, 'energy': 1544, 'fiber': 0.8, 'fiber_unit': 'g', 'sodium': 1, 'salt': 2.4999999999999996, 'energy-kcal_value': 369, 'nutrition-score-fr': 20, 'sodium_100g': 1, 'alcohol_serving': 0, 'alcohol_100g': 0, 'carbon-footprint-from-known-ingredients_100g': 52.95, 'fiber_100g': 0.8, 'nova-group': 4, 'nova-group_100g': 4, 'salt_unit': 'g', 'sugars_100g': 8.7, 'alcohol_value': 0, 'sugars_unit': 'g', 'sugars': 8.7, 'energy-kcal_unit': 'kcal', 'proteins_value': 5.5, 'carbohydrates_value': 12, 'fat_value': 33, 'fat_unit': 'g', 'alcohol_unit': '% vol', 'salt_value': 2.5, 'nova-group_serving': 4, 'fiber_value': 0.8, 'energy-kcal_100g': 369, 'proteins_unit': 'g', 'carbohydrates_100g': 12, 'proteins': 5.5, 'alcohol': 0, 'energy_value': 369, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 30.5, 'fat': 33, 'carbon-footprint-from-known-ingredients_product': 101, 'energy_unit': 'kcal', 'salt_100g': 2.4999999999999996, 'sodium_value': 1, 'carbohydrates': 12, 'proteins_100g': 5.5, 'nutrition-score-fr_100g': 20, 'fat_100g': 33, 'saturated-fat_unit': 'g', 'saturated-fat_value': 5.3, 'saturated-fat_100g': 5.3, 'carbohydrates_unit': 'g', 'sodium_unit': 'g', 'nutrition-score-fr_serving': 20, 'saturated-fat': 5.3}",1544.0,369.0,5.3,33.0,12.0,8.7,30.5,5.5,1.0,2.4999999999999996,20.0,0.8,4.0
556,3760077534866,Le Pesto alla rucola,Le Pesto alla rucola,Florelli,['florelli'],['florelli'],,,"['en:france', 'en:italy']",[],,,"['en:france', 'en:italy']","Epicerie, Sauces",{},Fat and sauces,Dressings and sauces,en:sauces,20120622,30,"Huile de tournesol, roquette (24%), _ricotta_ (17%) (_lactosérum_ pasteurisé de vache, crème de _lait_ pasteurisé, sel, correcteur d'acidité: acide lactique), eau, _noix_ (4%), flocons de pomme de terre, sucre, _Grana Padano DOP_ D2%) (lait, sel, présure, lysozyme d'_œuf_), sel, huile d'olive vierge extra, _Pecorino Romano DOP_ (_lait_ de brebis, sel, présure), _noix de cajou_ (1%), pignons, ail, correcteur d'acidité: acide lactique, épaississant: amidon modifié.","['Huile de tournesol', 'roquette', '_ricotta_', 'eau', '_noix_', 'flocons de pomme de terre', 'sucre', '_Grana Padano DOP_ D', 'sel', ""huile d'olive vierge extra"", '_Pecorino Romano DOP_', '_noix de cajou_', 'pignons', 'ail', ""correcteur d'acidité"", 'épaississant', '_lactosérum_ pasteurisé de vache', 'crème de _lait_ pasteurisé', 'sel', ""correcteur d'acidité"", 'lait', 'sel', 'présure', ""lysozyme d'_œuf_"", '_lait_ de brebis', 'sel', 'présure', 'acide lactique', 'amidon modifié', 'acide lactique']","[{'id': 'en:salt', 'text': 'sel', 'vegetarian': 'yes', 'rank': 9, 'percent_max': '2', 'vegan': 'yes', 'percent_min': '1'}, {'text': 'sel', 'id': 'en:salt', 'percent_min': 0, 'vegan': 'yes', 'percent_max': 5.666666666666667, 'vegetarian': 'yes'}, {'id': 'en:salt', 'text': 'sel', 'percent_min': 0, 'vegetarian': 'yes', 'percent_max': 1, 'vegan': 'yes'}, {'text': 'sel', 'id': 'en:salt', 'vegan': 'yes', 'percent_max': 1, 'vegetarian': 'yes', 'percent_min': 0}]",2,1,"[{'rank': 1, 'from_palm_oil': 'no', 'percent_min': '24', 'percent_max': 41, 'vegan': 'yes', 'vegetarian': 'yes', 'text': 'Huile de tournesol', 'id': 'en:sunflower-oil'}]",41,24,Huile de tournesol,"{'nova-group_100g': 4, 'salt_unit': 'g', 'sugars_100g': 3.7, 'fiber_100g': 0.9, 'nova-group': 4, 'sugars_unit': 'g', 'alcohol_value': 0, 'sodium': 0.64, 'salt': 1.6, 'energy-kcal': 368, 'energy_100g': 1540, 'fiber': 0.9, 'fiber_unit': 'g', 'sugars_value': 3.7, 'energy': 1540, 'alcohol_serving': 0, 'alcohol_100g': 0, 'carbon-footprint-from-known-ingredients_100g': 24.400000000000002, 'energy-kcal_value': 368, 'nutrition-score-fr': 16, 'sodium_100g': 0.64, 'fat_100g': 36, 'nutrition-score-fr_100g': 16, 'saturated-fat_value': 5.1, 'saturated-fat_unit': 'g', 'carbohydrates': 5.6, 'proteins_100g': 4.9, 'nutrition-score-fr_serving': 16, 'saturated-fat': 5.1, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 5.1, 'sodium_unit': 'g', 'fiber_value': 0.9, 'energy-kcal_100g': 368, 'carbohydrates_value': 5.6, 'proteins_value': 4.9, 'fat_value': 36, 'sugars': 3.7, 'energy-kcal_unit': 'kcal', 'salt_value': 1.6, 'nova-group_serving': 4, 'alcohol_unit': '% vol', 'fat_unit': 'g', 'fat': 36, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 30, 'sodium_value': 0.64, 'salt_100g': 1.6, 'energy_unit': 'kcal', 'carbon-footprint-from-known-ingredients_product': 46.4, 'carbohydrates_100g': 5.6, 'proteins_unit': 'g', 'energy_value': 368, 'proteins': 4.9, 'alcohol': 0}",1540.0,368.0,5.1,36.0,5.6,3.7,30.0,4.9,0.64,1.6,16.0,0.9,4.0
557,3760077535535,Pesto alla genovese,Pesto alla genovese,Florelli,['florelli'],['florelli'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces Pesto, Pestos au basilic","{'ciqual_food_name:fr': 'Sauce pesto, préemballée', 'ciqual_food_name:en': 'Sauce, pesto, prepacked'}",Fat and sauces,Dressings and sauces,en:green-pestos,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'salt_unit': '', 'sugars_100g': 0.7, 'sugars_unit': '', 'energy_100g': 1912, 'energy-kcal': 457, 'energy': 1912, 'sugars_value': 0.7, 'sodium': 1, 'salt': 2.5, 'nutrition-score-fr': 22, 'sodium_100g': 1, 'energy-kcal_value': 457, 'carbohydrates': 3.8, 'proteins_100g': 5.9, 'fat_100g': 46.1, 'nutrition-score-fr_100g': 22, 'saturated-fat_value': 7.4, 'saturated-fat_unit': '', 'carbohydrates_unit': '', 'saturated-fat_100g': 7.4, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 22, 'saturated-fat': 7.4, 'carbohydrates_value': 3.8, 'fat_value': 46.1, 'proteins_value': 5.9, 'energy-kcal_unit': 'kcal', 'sugars': 0.7, 'salt_value': 2.5, 'fat_unit': '', 'energy-kcal_100g': 457, 'carbohydrates_100g': 3.8, 'proteins_unit': '', 'energy_value': 457, 'proteins': 5.9, 'fat': 46.1, 'sodium_value': 1, 'salt_100g': 2.5, 'energy_unit': 'kcal'}",1912.0,457.0,7.4,46.1,3.8,0.7,,5.9,1.0,2.5,22.0,,
558,3760077535542,Pesto Rustico ai carciofi,Pesto Rustico ai carciofi,florelli,['florelli'],['florelli'],,,['en:france'],[],italie,,['en:france'],"Epicerie, Sauces, Sauces Pesto","{'ciqual_food_name:en': 'Sauce, pesto, prepacked', 'ciqual_food_name:fr': 'Sauce pesto, préemballée'}",Fat and sauces,Dressings and sauces,en:pestos,20150316.jqm2,12,"artichaud 60%, huile d'olive 29%, anacardes 3%, basilic, sel, huile d'olive vierge extra 2,7%, fromage râpé, (contient le conservateur lysozyme d'oeuf, dextrose,, ail, correcteur l'acidité: acide lactique","['artichaud', ""huile d'olive"", 'anacardes', 'basilic', 'sel', ""huile d'olive vierge extra"", 'fromage râpé', ""contient le conservateur lysozyme d'oeuf"", 'dextrose', 'ail', ""correcteur l'acidité"", 'acide lactique']","[{'vegetarian': 'yes', 'vegan': 'yes', 'rank': 5, 'id': 'en:salt', 'text': 'sel'}]",0,0,"[{'from_palm_oil': 'no', 'vegetarian': 'yes', 'vegan': 'yes', 'rank': 2, 'percent': '29', 'id': 'en:olive-oil', 'text': ""huile d'olive""}]",0,0,,"{'nova-group_100g': 4, 'sugars_100g': 0.7, 'salt_unit': 'g', 'nova-group': 4, 'sugars_unit': 'g', 'sodium': 0.72, 'salt': 1.8, 'energy_100g': 1393, 'energy-kcal': 333, 'energy': 1393, 'sugars_value': 0.7, 'carbon-footprint-from-known-ingredients_100g': 82.42, 'nutrition-score-fr': 15, 'sodium_100g': 0.72, 'energy-kcal_value': 333, 'fat_100g': 33.4, 'nutrition-score-fr_100g': 15, 'saturated-fat_value': 4.6, 'saturated-fat_unit': 'g', 'carbohydrates': 3.9, 'proteins_100g': 2.8, 'saturated-fat': 4.6, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 4.6, 'sodium_unit': 'g', 'energy-kcal_100g': 333, 'proteins_value': 2.8, 'fat_value': 33.4, 'carbohydrates_value': 3.9, 'sugars': 0.7, 'energy-kcal_unit': 'kcal', 'nova-group_serving': 4, 'salt_value': 1.8, 'fat_unit': 'g', 'fat': 33.4, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 31.7, 'sodium_value': 0.72, 'salt_100g': 1.8, 'carbon-footprint-from-known-ingredients_product': 165, 'energy_unit': 'kcal', 'carbohydrates_100g': 3.9, 'proteins_unit': 'g', 'energy_value': 333, 'proteins': 2.8}",1393.0,333.0,4.6,33.4,3.9,0.7,31.7,2.8,0.72,1.8,15.0,,4.0
559,3760077535573,Pesto rosso,Pesto rosso,Florelli,['florelli'],['florelli'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces Pesto, Sauces Pesto Rosso","{'ciqual_food_name:en': 'Sauce, pesto rosso, prepacked', 'ciqual_food_name:fr': 'Sauce pesto rosso, préemballée'}",Fat and sauces,Dressings and sauces,en:red-pestos,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'carbohydrates_100g': 18, 'proteins_unit': '', 'energy_value': 421, 'proteins': 4.4, 'fat': 36, 'salt_100g': 2.5, 'sodium_value': 1, 'energy_unit': 'kcal', 'fat_value': 36, 'carbohydrates_value': 18, 'proteins_value': 4.4, 'sugars': 16, 'energy-kcal_unit': 'kcal', 'salt_value': 2.5, 'fat_unit': '', 'energy-kcal_100g': 421, 'carbohydrates_unit': '', 'saturated-fat_100g': 5, 'sodium_unit': 'g', 'nutrition-score-fr_serving': 22, 'saturated-fat': 5, 'carbohydrates': 18, 'proteins_100g': 4.4, 'fat_100g': 36, 'nutrition-score-fr_100g': 22, 'saturated-fat_value': 5, 'saturated-fat_unit': '', 'energy-kcal_value': 421, 'sodium_100g': 1, 'nutrition-score-fr': 22, 'energy_100g': 1761, 'energy-kcal': 421, 'sugars_value': 16, 'energy': 1761, 'sodium': 1, 'salt': 2.5, 'sugars_unit': '', 'salt_unit': '', 'sugars_100g': 16}",1761.0,421.0,5.0,36.0,18.0,16.0,,4.4,1.0,2.5,22.0,,
560,3760077535580,Pesto,Pesto,,nan,,,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces Pesto","{'ciqual_food_name:fr': 'Sauce pesto, préemballée', 'ciqual_food_name:en': 'Sauce, pesto, prepacked'}",Fat and sauces,Dressings and sauces,en:pestos,20150316.jqm2,,,[],[],0,0,[],0,0,,"{'sugars_100g': 0.7, 'salt_unit': '', 'sugars_unit': '', 'sodium': 1, 'salt': 2.5, 'energy_100g': 1900, 'energy-kcal': 454, 'energy': 1900, 'sugars_value': 0.7, 'energy-kcal_value': 454, 'nutrition-score-fr': 22, 'sodium_100g': 1, 'fat_100g': 46.2, 'nutrition-score-fr_100g': 22, 'saturated-fat_value': 7.5, 'saturated-fat_unit': '', 'carbohydrates': 3.1, 'proteins_100g': 5.8, 'nutrition-score-fr_serving': 22, 'saturated-fat': 7.5, 'carbohydrates_unit': '', 'saturated-fat_100g': 7.5, 'sodium_unit': 'g', 'energy-kcal_100g': 454, 'fat_value': 46.2, 'carbohydrates_value': 3.1, 'proteins_value': 5.8, 'sugars': 0.7, 'energy-kcal_unit': 'kcal', 'salt_value': 2.5, 'fat_unit': '', 'fat': 46.2, 'salt_100g': 2.5, 'sodium_value': 1, 'energy_unit': 'kcal', 'carbohydrates_100g': 3.1, 'proteins_unit': '', 'energy_value': 454, 'proteins': 5.8}",1900.0,454.0,7.5,46.2,3.1,0.7,,5.8,1.0,2.5,22.0,,
561,3760077536006,Salsa di pomodori ciliegini (sauce aux tomates cerises),Salsa di pomodori ciliegini (sauce aux tomates cerises),Florelli,['florelli'],['florelli'],,,['en:france'],[],Italie,"Civrieux-d'Azergues,France",['en:france'],"Epicerie, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20150316.jqm2,8,"Tomates cerises (99 %), huile d'olive vierge extra, sel, carottes, oignons, _céleri_, basilic, sucre.","['Tomates cerises', ""huile d'olive vierge extra"", 'sel', 'carottes', 'oignons', '_céleri_', 'basilic', 'sucre']","[{'text': 'sel', 'id': 'en:salt', 'rank': 3, 'vegan': 'yes', 'percent_max': 0.8571428571428612, 'vegetarian': 'yes', 'percent_min': 0}]",0.8571428571428612,0,[],0,0,,"{'carbohydrates_100g': 3.0999999046326, 'proteins_unit': 'g', 'energy_value': 215, 'proteins': 0.20000000298023, 'fat': 3.5999999046326, 'fruits-vegetables-nuts-estimate-from-ingredients_100g': 99.14285714285714, 'sodium_value': 0.151999998092652, 'salt_100g': 0.37999999523163, 'carbon-footprint-from-known-ingredients_product': 163, 'energy_unit': 'kJ', 'fat_value': 3.5999999046326, 'proteins_value': 0.20000000298023, 'carbohydrates_value': 3.0999999046326, 'sugars': 2.5, 'energy-kcal_unit': 'kcal', 'nova-group_serving': 3, 'salt_value': 0.37999999523163, 'fat_unit': 'g', 'fiber_value': 2, 'energy-kcal_100g': 51, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 2.7999999523163, 'sodium_unit': 'g', 'nutrition-score-fr_serving': -4, 'saturated-fat': 2.7999999523163, 'carbohydrates': 3.0999999046326, 'proteins_100g': 0.20000000298023, 'fat_100g': 3.5999999046326, 'nutrition-score-fr_100g': -4, 'saturated-fat_value': 2.7999999523163, 'saturated-fat_unit': 'g', 'energy-kcal_value': 51, 'sodium_100g': 0.151999998092652, 'nutrition-score-fr': -4, 'carbon-footprint-from-known-ingredients_100g': 49.5, 'energy-kcal': 51, 'energy_100g': 215, 'fiber': 2, 'fiber_unit': 'g', 'energy': 215, 'sugars_value': 2.5, 'energy-kj_unit': 'kJ', 'sodium': 0.151999998092652, 'energy-kj_value': 215, 'salt': 0.37999999523163, 'energy-kj': 215, 'sugars_unit': 'g', 'fiber_100g': 2, 'nova-group': 3, 'nova-group_100g': 3, 'energy-kj_100g': 215, 'salt_unit': 'g', 'sugars_100g': 2.5}",215.0,51.0,2.7999999523163,3.5999999046326,3.0999999046326,2.5,99.14285714285714,0.20000000298023,0.151999998092652,0.37999999523163,-4.0,2.0,3.0
562,3760077537034,Le pesto noir,Le pesto noir,,nan,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0,0,,0,0,,"{'sugars_100g': 4.7, 'salt_unit': 'g', 'sugars_unit': 'g', 'sodium': 0.8800000000000001, 'salt': 2.2, 'energy_100g': 1766, 'energy-kcal': 422, 'sugars_value': 4.7, 'energy': 1766, 'sodium_100g': 0.8800000000000001, 'energy-kcal_value': 422, 'fat_100g': 42, 'saturated-fat_value': 4.5, 'saturated-fat_unit': 'g', 'carbohydrates': 7.2, 'proteins_100g': 3, 'saturated-fat': 4.5, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 4.5, 'sodium_unit': 'g', 'energy-kcal_100g': 422, 'fat_value': 42, 'proteins_value': 3, 'carbohydrates_value': 7.2, 'sugars': 4.7, 'energy-kcal_unit': 'kcal', 'salt_value': 2.2, 'fat_unit': 'g', 'fat': 42, 'sodium_value': 0.8800000000000001, 'salt_100g': 2.2, 'energy_unit': 'kcal', 'carbohydrates_100g': 7.2, 'proteins_unit': 'g', 'energy_value': 422, 'proteins': 3}",1766.0,422.0,4.5,42.0,7.2,4.7,,3.0,0.8800000000000001,2.2,,,
563,3760077537041,Le pesto prestige olives vertes et pistaches,Le pesto prestige olives vertes et pistaches,,nan,,,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0,0,,0,0,,"{'sugars_unit': 'g', 'sugars_100g': 1.8, 'salt_unit': 'g', 'energy-kcal_value': 600, 'sodium_100g': 0.64, 'salt': 1.6, 'sodium': 0.64, 'sugars_value': 1.8, 'energy': 2510, 'energy-kcal': 600, 'energy_100g': 2510, 'saturated-fat': 7.6, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 7.6, 'saturated-fat_unit': 'g', 'saturated-fat_value': 7.6, 'fat_100g': 61, 'proteins_100g': 7.1, 'carbohydrates': 4.3, 'energy_unit': 'kcal', 'sodium_value': 0.64, 'salt_100g': 1.6, 'fat': 61, 'proteins': 7.1, 'energy_value': 600, 'proteins_unit': 'g', 'carbohydrates_100g': 4.3, 'energy-kcal_100g': 600, 'fat_unit': 'g', 'salt_value': 1.6, 'sugars': 1.8, 'energy-kcal_unit': 'kcal', 'proteins_value': 7.1, 'carbohydrates_value': 4.3, 'fat_value': 61}",2510.0,600.0,7.6,61.0,4.3,1.8,,7.1,0.64,1.6,,,
564,3760077537058,Pasta & bruschetta Prestige,Pasta & bruschetta Prestige,Florelli,['florelli'],['florelli'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0,0,,0,0,,"{'sugars_unit': 'g', 'sugars_100g': 0, 'salt_unit': 'g', 'sodium_100g': 0.64, 'energy-kcal_value': 317, 'energy': 1326, 'sugars_value': 0, 'energy-kcal': 317, 'energy_100g': 1326, 'salt': 1.6, 'sodium': 0.64, 'sodium_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 3.3, 'saturated-fat': 3.3, 'proteins_100g': 1.7, 'carbohydrates': 2.1, 'saturated-fat_unit': 'g', 'saturated-fat_value': 3.3, 'fat_100g': 33, 'proteins': 1.7, 'energy_value': 317, 'proteins_unit': 'g', 'carbohydrates_100g': 2.1, 'energy_unit': 'kcal', 'salt_100g': 1.6, 'sodium_value': 0.64, 'fat': 33, 'fat_unit': 'g', 'salt_value': 1.6, 'sugars': 0, 'energy-kcal_unit': 'kcal', 'fat_value': 33, 'carbohydrates_value': 2.1, 'proteins_value': 1.7, 'energy-kcal_100g': 317}",1326.0,317.0,3.3,33.0,2.1,0.0,,1.7,0.64,1.6,,,
565,3760077537089,Pasta & bruschetta : tartufata,Pasta & bruschetta : tartufata,Florelli,['florelli'],['florelli'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0,0,,0,0,,"{'sodium': 0.6400000095367601, 'salt_value': 1.6000000238419, 'energy-kcal_value': 268, 'carbohydrates': 2.2000000476837, 'energy': 1121, 'proteins_value': 1.6000000238419, 'carbohydrates_value': 2.2000000476837, 'fat_unit': 'g', 'proteins_100g': 1.6000000238419, 'fat_100g': 28, 'saturated-fat_100g': 2.7999999523163, 'sugars': 1, 'proteins_unit': 'g', 'fat': 28, 'sodium_value': 0.6400000095367601, 'saturated-fat_unit': 'g', 'sugars_unit': 'g', 'fat_value': 28, 'sugars_100g': 1, 'sodium_100g': 0.6400000095367601, 'carbohydrates_unit': 'g', 'sugars_value': 1, 'salt': 1.6000000238419, 'proteins': 1.6000000238419, 'saturated-fat_value': 2.7999999523163, 'carbohydrates_100g': 2.2000000476837, 'energy-kcal_unit': 'kcal', 'energy_100g': 1121, 'sodium_unit': 'g', 'energy_unit': 'kcal', 'energy_value': 268, 'salt_100g': 1.6000000238419, 'saturated-fat': 2.7999999523163, 'energy-kcal_100g': 268, 'salt_unit': 'g', 'energy-kcal': 268}",1121.0,268.0,2.7999999523163,28.0,2.2000000476837,1.0,,1.6000000238419,0.6400000095367601,1.6000000238419,,,
566,3760077537157,Sauce tomate aux tomates séchées,Sauce tomate aux tomates séchées,Florelli,['florelli'],['florelli'],,,['en:france'],,,,['en:france'],"Epicerie, Sauces, Sauces tomate",{},Fat and sauces,Dressings and sauces,en:tomato-sauces,20150316.jqm2,,,,,0,0,,0,0,,"{'fat_100g': 16, 'nutrition-score-fr_100g': 12, 'saturated-fat_value': 1.7, 'saturated-fat_unit': 'g', 'carbohydrates': 15, 'proteins_100g': 3.3, 'nutrition-score-fr_serving': 12, 'saturated-fat': 1.7, 'carbohydrates_unit': 'g', 'saturated-fat_100g': 1.7, 'sodium_unit': 'g', 'energy-kcal_100g': 167, 'fat_value': 16, 'carbohydrates_value': 15, 'proteins_value': 3.3, 'energy-kcal_unit': 'kcal', 'sugars': 9.8, 'salt_value': 1.7, 'fat_unit': 'g', 'fat': 16, 'sodium_value': 0.6799999999999999, 'salt_100g': 1.7, 'energy_unit': 'kcal', 'carbohydrates_100g': 15, 'proteins_unit': 'g', 'energy_value': 167, 'proteins': 3.3, 'sugars_100g': 9.8, 'salt_unit': 'g', 'sugars_unit': 'g', 'sodium': 0.6799999999999999, 'salt': 1.7, 'energy-kcal': 167, 'energy_100g': 699, 'energy': 699, 'sugars_value': 9.8, 'sodium_100g': 0.6799999999999999, 'nutrition-score-fr': 12, 'energy-kcal_value': 167}",699.0,167.0,1.7,16.0,15.0,9.8,,3.3,0.6799999999999999,1.7,12.0,,
567,3760077537164,Sauce tomate basilic,Sauce tomate basilic,Florelli,['florelli'],['florelli'],,,['en:france'],,,,['en:france'],,{},unknown,unknown,,20150316.jqm2,,,,,0,0,,0,0,,"{'energy': 669, 'sodium_value': 0.6800000190734801, 'saturated-fat': 1.2999999523163, 'carbohydrates_100g': 7.6999998092651, 'salt_unit': 'g', 'carbohydrates_unit': 'g', 'saturated-fat_100g': 1.2999999523163, 'energy_100g': 669, 'carbohydrates': 7.6999998092651, 'saturated-fat_unit': 'g', 'salt': 1.7000000476837, 'proteins_unit': 'g', 'sugars_value': 5.5999999046326, 'energy-kcal_value': 160, 'energy_value': 160, 'fat_value': 13, 'sodium': 0.6800000190734801, 'proteins_100g': 1.7000000476837, 'salt_100g': 1.7000000476837, 'sugars': 5.5999999046326, 'proteins_value': 1.7000000476837, 'sugars_unit': 'g', 'carbohydrates_value': 7.6999998092651, 'sodium_100g': 0.6800000190734801, 'fat_unit': 'g', 'energy-kcal_100g': 160, 'energy-kcal_unit': 'kcal', 'saturated-fat_value': 1.2999999523163, 'sodium_unit': 'g', 'fat': 13, 'proteins': 1.7000000476837, 'energy-kcal': 160, 'fat_100g': 13, 'salt_value': 1.7000000476837, 'energy_unit': 'kcal', 'sugars_100g': 5.5999999046326}",669.0,160.0,1.2999999523163,13.0,7.6999998092651,5.5999999046326,,1.7000000476837,0.6800000190734801,1.7000000476837,,,
