,LIBELLE_PRODUIT_NIELSEN,LIBELLE_PRODUIT_OPTIMISE,MARQUE,INGREDIENTS_PRINCIPAUX,GRAMMAGE,BIO_NON_BIO,CODE_EAN,VOL_CAM_AN-1,VOL_DERNIER_CAM,EVOL,EVOL_PERC,GRAMMAGE_FILLED
89,SAUCES POUR FECULENTS POT BARILLA PESTO PF PESTO VEGAN 1CT 195G * NON BIO,BARILLA PESTO BASILIC VEGAN 195G,BARILLA,"BASILIC, HUILE DE TOURNESOL",195.0,NON BIO,8076809572569,36516.10000000001,49833.00000000001,13316.9,0.3646857139727408,195.0
90,SAUCES POUR FECULENTS POT AUT FAB JARDIN BIO BIO GF PROVENCALE 1CT 510G * BIO,JARDIN BIO PROVENCALE AUX FINES HERBES 210G,JARDIN BIO,"TOMATES, OIGNONS, PLANTES AROMATIQUES",210.0,BIO,3456300008463,11605.0,46509.70000000001,34904.70000000001,3.0077294269711343,210.0
91,FECULENTS POT PANZANI SA PANZANI BOLO ORIGINALE PF BOURGUIGNO 1CT 210G * NON BIO,PANZANI BOLOGNAISE BOURGUIGNONNE 210G,PANZANI,"TOMATES, BŒUF, PORC",210.0,NON BIO,3038359002311,65566.7,45759.4,-19807.3,-0.3020938982745814,210.0
92,FECULENTS POT PANZANI SA PANZANI BOLO ORIGINALE PF 3POIVRES 1CT 210G * NON BIO,PANZANI BOLOGNAISE 3 POIVRES 210G,PANZANI,"TOMATES, BŒUF, PORC",210.0,NON BIO,3038359002328,54917.6,45569.09999999999,-9348.50000000001,-0.17022775940682053,210.0
93,POT PANZANI SA PANZANI BOLO ORIGINALE MF BOLOG POULET 2CT 400G * NON BIO,PANZANI BOLOGNAISE AU POULET LOT 2X400G,PANZANI,"TOMATES, POULET, OIGNONS, CAROTTES, POIVRONS ROUGES",800.0,NON BIO,3038359004063,83282.7,45134.8,-38147.9,-0.4580531130715022,800.0
94,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO AIL OURS 1CT 190G * NON BIO,SACLA PESTO AIL DES OURS 190G,SACLA,"BASILIC, AIL SAUVAGE",190.0,NON BIO,8001060013346,37290.5,41339.0,4048.5,0.10856652498625656,190.0
95,POT AUT FAB AUT MQ SCE CLAS MF CURRY INDIENNE COCO & CACAHUET 1CT 350G * NON BIO,PATAKS CURRY INDIENNE COCO CACAHUETES 350G,PAKAKS,"CREME LIQUIDE, YAOURT, OIGNONS, NOIX DE COCO",350.0,NON BIO,5011308502467,39441.3,40926.2,1484.9000000000015,0.0376483533757762,350.0
96,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO RGE 1CT 190G * NON BIO,SACLA PESTO ROSSO 190G,SACLA,"TOMATES, TOMATES SECHEES, BASILIC",190.0,NON BIO,8001060000261,38429.099999999984,39449.4,1020.3000000000102,0.02655019243229767,190.0
97,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF NATURE 1CT 680G * NON BIO,DIVELLA PASSATA DI POMODORO 680G,PASSATA,TOMATES,680.0,NON BIO,8005121210101,38720.2,38358.4,-361.79999999999563,-0.009343960000206498,680.0
98,POUR FECULENTS POT AUT FAB FLORELLI PESTO PF PESTO VERD 1CT 190G * NON BIO,FLORELLI PESTO GENOVESE 190G,FLORELLI,"HUILE DE TOURNESOL, BASILIC, FROMAGE RAPE",190.0,NON BIO,3760077530783,35071.4,36844.2,1772.8000000000031,0.05054831001898991,190.0
99,FECULENTS POT BARILLA LEGUMES MF ZUCCHINE & LEGUMES GRILLES 1CT 400G * NON BIO,BARILLA ZUCCHINE 400G,BARILLA,"TOMATES, AUBERGINES, POIVRONS JAUNES",400.0,NON BIO,8076809521529,23193.2,36110.1,12916.9,0.5569261680147631,400.0
100,SAUCES POUR FECULENTS POT HEINZ BOLO CLASSIQUE MF BOLOGNAISE 1CT 490G * NON BIO,HEINZ BOLOGNAISE 490G,HEINZ,"TOMATES, BŒUF, OIGNONS",490.0,NON BIO,3660603080570,11699.7,34102.0,22402.3,1.9147755925365608,490.0
101,SAUCES POUR FECULENTS POT BARILLA LEGUMES MF BASILIC 2CT 400G PRIX NON BIO,BARILLA BASILICO LOT 2X400G,BARILLA,"TOMATES, BASILIC",800.0,NON BIO,8076809536868,76681.5,33769.5,-42912.0,-0.5596134660902564,800.0
102,POUR FECULENTS POT AUT FAB OLD EL PASO LEGUMES MF SALSA 1CT 320G * NON BIO,OLD EL PASO DULCE SALSA 320G,OLD EL PASO,"TOMATES, OIGNONS ",320.0,NON BIO,8410076421012,40932.000000000015,33438.60000000001,-7493.400000000002,-0.18306948109058926,320.0
103,SAUCES POUR FECULENTS POT AUT FAB JARDIN BIO BIO PF BASILIC 1CT 250G * BIO,JARBIN BIO TOMATES BASILIC 250G,JARDIN BIO,"TOMATES, OIGNONS, BASILIC",250.0,BIO,3456300009163,4754.7,33169.8,28415.099999999995,5.9762130102845585,250.0
104,POT AUT FAB AUT MQ SCE CLAS MF CURRY INDIENNE TIKKA MASALA EP 1CT 350G * NON BIO,PATAKS TIKKA MASALA 350G,PATAKS,"TOMATES, YAOURT, CREME LIQUIDE",350.0,NON BIO,5011308519748,30352.5,32724.4,2371.899999999998,0.07814512807841192,350.0
105,SAUCES POUR FECULENTS POT HEINZ LEGUMES MF BASILIC 1CT 490G * NON BIO,HEINZ TOMATES BASILIC 490G,HEINZ,"TOMATES, BASILIC",490.0,NON BIO,8715700115283,71301.7,32705.7,-38596.0,-0.5413054667700771,490.0
106,SAUCES POUR FECULENTS POT AUT FAB JARDIN BIO BIO PF PROVENCALE 1CT 250G * BIO,JARDIN BIO PROVENCALE AUX FINES HERBES 250G,JARDIN BIO,"TOMATES, OIGNONS, PLANTES AROMATIQUES",250.0,BIO,3456300009170,5348.1,32259.099999999995,26910.999999999996,5.031880480918455,250.0
107,SAUCES POUR FECULENTS POT AUT FAB JARDIN BIO BIO PF ARRABIATA 1CT 200G * BIO,JARDIN BIO ARRABBIATA 200G,JARDIN BIO,"TOMATES, PAPRIKA, PIMENT DE CAYENNE",200.0,BIO,3760020509101,24768.7,30784.10000000001,6015.400000000005,0.2428629681816165,200.0
108,FECULENTS POT BARILLA PESTO PF PESTO RUSTICO BASILICO & ZUCCH 1CT 200G * NON BIO,BARILLA PESTO RUSTICO BASILICO & ZUCCHINE 200G,BARILLA,"TOMATES, BASILIC, COURGETTES GRILLEES",200.0,NON BIO,8076809576598,0.0,29710.2,29710.2,,200.0
109,SA PANZANI QUALITE FRAICHEMENT CUISINEE MF PIMENT D'ESPELETTE 1CT 320G * NON BIO,PANZANI TOMATES CUISINEES AU PIMENT D'ESPELETTE 320G,PANZANI,"TOMATES, OIGNONS, PIMENT D'ESPELETTE",320.0,NON BIO,3038359007187,31900.7,28560.8,-3339.900000000001,-0.10469676214001578,320.0
110,POT PANZANI SA PANZANI BOLO ORIGINALE MF BOLOGNAISE EMMENTAL 1CT 400G * NON BIO,PANZANI BOLOGNAISE EMMENTAL 400G,PANZANI,"TOMATES, BŒUF, PORC",400.0,NON BIO,3038359000829,118435.40000000002,28249.7,-90185.70000000004,-0.7614758763004981,400.0
111,SAUCES POUR FECULENTS POT SACLA BIO PF GENOVESE BIO 1CT 190G * BIO,SACLA PESTO GENOVESE BIO 190G,SACLA,"BASILIC, HUILE DE TOURNESOL",190.0,BIO,8001060020849,29769.5,27542.4,-2227.0999999999985,-0.07481146811333743,190.0
112,PANZANI SA PANZANI BOLO CLASSIQUE PF BOLOGNAISE PUR BOEUF 3CT 200G PK1 NON BIO,PANZANI BOLOGNAISE 100% PUR BŒUF 200G,PANZANI,"TOMATES, BŒUF FRANCAIS CAROTTES, OIGNONS",200.0,NON BIO,3038359007675,0.0,26883.200000000004,26883.200000000004,,200.0
113,SAUCES POUR FECULENTS POT HEINZ LEGUMES MF PROVENCALE 1CT 490G * NON BIO,HEINZ PROVENCALE 490G,HEINZ,"TOMATES, OIGNONS, HUILE DE TOURNESOL",490.0,NON BIO,8715700115320,64591.2,26870.2,-37721.0,-0.5839959622982698,490.0
114,SAUCES POUR FECULENTS POT SACLA LEGUMES PF AUBERGINE 1CT 190G * NON BIO,SACLA AUBERGINE ALLA PARMIGGIANO 190G,SACLA,"AUBERGINES GRILLEES, HUILE DE TOURNESOL, PARMIGIANO REGGIANO",190.0,NON BIO,8001060010468,24026.200000000004,25959.0,1932.799999999996,0.08044551364760118,190.0
115,POT HEINZ BOLO CLASSIQUE MF BOLOGNAISE RICHE EN BOEUF 1CT 490G * NON BIO,HEINZ BOLOGNAISE RICHE EN BOEUF 490G,HEINZ,"TOMATES, BŒUF, OIGNONS, CAROTTES",490.0,NON BIO,3660603080686,15659.8,25468.3,9808.5,0.6263489955171841,490.0
116,FECULENTS POT HEINZ LEGUMES MF POIVRONS GRILLES & FORMAGE ITA 1CT 490G * NON BIO,HEINZ POIVRONS GRILLES ET FROMAGE ITALIEN 490G,HEINZ,"TOMATES, POIVRONS, OIGNONS",490.0,NON BIO,8715700115306,63478.1,25331.7,-38146.4,-0.6009379612811346,490.0
117,FECULENTS POT AUT FAB LUCIEN GEORGELIN LEGUMES PF AIL OIGNON 1CT 300G * NON BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE AIL OIGNON 300G,LUCIEN GEORGELIN,"TOMATES, OIGNONS",300.0,NON BIO,3330720536716,13878.7,25222.300000000007,11343.600000000004,0.8173387997434922,300.0
118,POUR FECULENTS POT PANZANI SA PANZANI PESTO PF PESTO POIV 1CT 190G * NON BIO,PANZANI PESTO POIVRONS GRILLES 190G,PANZANI,"HUILE DE TOURNESOL, POIVRONS ROUGES, POIVRONS JAUNES",190.0,NON BIO,3038354179506,27997.9,25049.300000000007,-2948.599999999995,-0.10531504148525407,190.0
119,SAUCES POUR FECULENTS POT SACLA LEGUMES PF GORG OIG DX 1CT 190G * NON BIO,GORGONZOLA OIGNONS DOUX 190G,SACLA,"TOMATES, HUILE DE TOURNESOL, GORGONZOLA AOP",190.0,NON BIO,8001060012356,24160.8,24972.8,812.0,0.033608158670242715,190.0
120,FECULENTS POT BARILLA PESTO PF PESTO RUSTICO TOMATES SECHEES 1CT 175G * NON BIO,BARILLA PESTO RUSTICO TOMATES SECHEES 175G,BARILLA,"TOMATES, TOMATES SECHEES",175.0,NON BIO,8076809568050,47474.2,24902.2,-22572.0,-0.4754582489015086,175.0
121,POT AUT FAB LUCIEN GEORGELIN LEGUMES PF PIMENT D'ESPELETTE 1CT 300G * NON BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE PIMENT D'ESPELETTE 300G,LUCIEN GEORGELIN,"TOMATES, AIL",300.0,NON BIO,3330720536723,15672.8,24841.2,9168.399999999996,0.5849880046960336,300.0
122,FECULENTS POT AUT FAB LUCIEN GEORGELIN LEGUMES PF BASILIC 1CT 300G * NON BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE BASILIC 300G,LUCIEN GEORGELIN,"TOMATES, BASILIC",300.0,NON BIO,3330720536730,14613.9,24799.800000000007,10185.9,0.6970008006076407,300.0
123,POT AUT FAB LUCIEN GEORGELIN LEGUMES PF TOMATE DE MARMANDE 1CT 300G * NON BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE 300G,LUCIEN GEORGELIN,TOMATES,300.0,NON BIO,3330720536709,13394.9,24269.5,10874.6,0.8118462997110841,300.0
124,POT AUT FAB MQ FAB 1 PRX BOLO CLASSIQUE MF BOLOGNAISE 1CT 420G * NON BIO,FLORENTI BOLOGNAISE 420G,FLORENTI,"TOMATES, BŒUF, PORC",420.0,NON BIO,3069538103017,0.0,23770.400000000005,23770.400000000005,,420.0
125,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF BASILIC 1CT 700G * NON BIO,SICELANI PASSATI DI POMODORO 690G,SICELANI,"TOMATES, BASILIC",690.0,NON BIO,3760077532732,23871.800000000007,22846.0,-1025.8000000000063,-0.04297120451746439,690.0
126,SAUCES POUR FECULENTS POT AUT FAB RUMMO LEGUMES MF BASILIC 1CT 350G * NON BIO,RUMMO BASILIC 350G,RUMMO,"TOMATES, CAROTTES, BASILIC",350.0,NON BIO,8008343279994,20243.5,22842.8,2599.2999999999993,0.12840170919060434,350.0
127,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES GF NATURE 1CT 560G * NON BIO,GOTXOKI TOMATE FRITO 560G,GOTXOKI,"TOMATES, HUILE, SUCRE",560.0,NON BIO,3524670030619,21787.6,22414.5,626.9000000000016,0.02877324716811404,560.0
128,SAUCES POUR FECULENTS POT AUT FAB JARDIN BIO BIO GF TOMATE CUI 1CT 510G * BIO,JARDIN BIO TOMATES CUISINEES 510G,JARDIN BIO,"TOMATES, CAROTTES, OIGNONS",510.0,BIO,3456300009927,0.0,22229.3,22229.3,,510.0
129,POT HEINZ BOLO CLASSIQUE MF BOLOGNAISE RICHE EN LEGUMES 1CT 490G * NON BIO,HEINZ BOLOGNAISE RICHE EN LEGUMES 490G,HEINZ,"TOMATES, COURGETTES, OIGNONS, POIVRONS",490.0,NON BIO,3660603080587,8111.6,21888.5,13776.9,1.698419547314956,490.0
130,FECULENTS POT BARILLA BOLO VEGETARIENNE PF BOLOGNESE SOJA 1CT 195G * NON BIO,BARLLA BOLOGNAISE SOJA VEGAN 195G,BARILLA,"TOMATES, CAROTTES, CELERI, OIGNONS",195.0,NON BIO,8076809572552,18787.5,21312.2,2524.7000000000007,0.1343819028609448,195.0
131,FECULENTS POT BARILLA PESTO PF PESTO RUSTICO POMODORI SECCHI 1CT 200G * NON BIO,BARILLA PESTO RUSTICO TOMATES SECHEES 190G,BARILLA,"TOMATES, TOMATES SECHEES",190.0,NON BIO,8076809576574,0.0,21009.9,21009.9,,190.0
132,SAUCES POUR FECULENTS POT AUT FAB FLORELLI PESTO PF PESTO RGE 1CT 190G * NON BIO,FLORELLI PESTO ROSSO 190G,FLORELLI,"HUILE DE TOURNESOL, TOMATES SECHEES, TOMATES",190.0,NON BIO,3760077532138,20257.7,20516.1,258.3999999999978,0.012755643533076205,190.0
133,POT HEINZ BOLO CLASSIQUE MF BOLOGNAISE RICHE EN LEGUMES 1CT 490G * NON BIO,HEINZ BOLOGNAISE RICHE EN LEGUMES 490G,HEINZ,"TOMATES, COURGETTES, OIGNONS, POIVRONS",490.0,NON BIO,3660603080693,11124.000000000002,20040.2,8916.199999999999,0.8015282272563824,490.0
134,FECULENTS POT SACLA LEGUMES MF TOMATES CERISES EN RONDELLES P 1CT 345G * NON BIO,SACLA TOMATES CERISES EN RONDELLE PARMESAN 345G,SACLA,"TOMATES, TOMATES CERISES, PARMIGIANO REGIANNO",345.0,NON BIO,8001060030824,22089.000000000004,19538.6,-2550.400000000005,-0.11546018380189255,345.0
135,POUR FECULENTS POT PANZANI SA PANZANI LEGUMES MF BASILIC 2CT 400G * NON BIO,PANZANI BASILIC LOT 2X400G,PANZANI,"TOMATES, OIGNONS, CAROTTEs, BASILIC",800.0,NON BIO,3038359006593,9887.2,19455.2,9567.999999999996,0.9677158346144504,800.0
136,POT AUT FAB FLORELLI PESTO PF LE PESTO ALLA CALABRESE POIVRO 1CT 190G * NON BIO,FLORELLI PESTO ALLA CALABRESE 190G,FLORELLI,"POIVRON ROUGE, RICOTTA",190.0,NON BIO,3760077534828,16986.7,19020.1,2033.3999999999976,0.11970541659062665,190.0
137,SAUCES POUR FECULENTS POT HEINZ BOLO ORIGINALE MF CHORIZO 1CT 490G * NON BIO,HEINZ TOMATES ET CHORIZO 490G,HEINZ,"TOMATES, CHORIZO",490.0,NON BIO,3660603080709,11378.9,18931.2,7552.299999999997,0.6637109035143992,490.0
138,SAUCES POUR FECULENTS POT SACLA LEGUMES PF TOM ROQUET 1CT 190G * NON BIO,SACLA TOMATES ROQUETTE 190G,SACLA,"TOMATES, TOMATES AU FOUR, PARMIGIANO REGGIANO",190.0,NON BIO,8001060011328,17897.800000000007,18020.7,122.8999999999978,0.00686676574774541,190.0
139,POT PANZANI SA PANZANI BOLO ORIGINALE MF BOLOGNAISE EMMENTAL 2CT 400G * NON BIO,PANZANI BOLOGNAISE EMMENTAL LOT 2X400G,PANZANI,"TOMATES, BŒUF, PORC",800.0,NON BIO,3038359004056,67670.9,17969.0,-49701.9,-0.7344648881572433,800.0
140,SAUCES POUR FECULENTS POT HEINZ BOLO ORIGINALE MF CHORIZO 1CT 490G * NON BIO,HEINZ TOMATES ET CHORIZO 490G,HEINZ,"TOMATES, CHORIZO",490.0,NON BIO,3660603080594,5278.2,17781.6,12503.399999999998,2.3688757530976465,490.0
141,SAUCES POUR FECULENTS POT HEINZ LEGUMES PF BASILIC 1CT 240G * NON BIO,HEINZ TOMATES ET BASILIC 240G,HEINZ,"TOMATES, BASILIC",240.0,NON BIO,8410066141593,0.0,16954.2,16954.2,,240.0
142,SAUCES POUR FECULENTS POT AUT FAB RUMMO LEGUMES MF ARRABIATA 1CT 350G * NON BIO,RUMMO ARRABBIATA 350G,RUMMO,"TOMATES, PIMENT",350.0,NON BIO,8008343279970,15531.3,16773.9,1242.6000000000022,0.08000618106662045,350.0
143,POT AUT FAB FLORELLI PESTO PF LE PESTO ALLA CALABRESE TOMATE 1CT 190G * NON BIO,FLORELLI PESTO ALLA SICILIANA 190G,FLORELLI,"TOMATES, RICOTTA, NOIX",190.0,NON BIO,3760077534835,15364.0,16704.7,1340.7000000000007,0.08726243165842232,190.0
144,SAUCES POUR FECULENTS POT AUT FAB RUMMO PESTO PF PESTO RGE 1CT 190G * NON BIO,RUMMO PESTO ROSSO 190G,RUMMO,"TOMATES, HUILE DE TOURNESOL, TOMATES SECHEES",190.0,NON BIO,8008343279956,13544.9,16608.5,3063.600000000001,0.2261810718425385,190.0
145,SAUCES POUR FECULENTS POT SACLA BIO MF PARMESAN 1CT 345G * BIO,SACLA TOMATES PARMESAN BIO 345G,SACLA,"TOMATES, PARMIGIANO REGGIANO",345.0,BIO,8001060026704,20362.2,16575.1,-3787.1000000000017,-0.18598677942462025,345.0
146,SAUCES POUR FECULENTS POT AUT FAB RUMMO PESTO PF PESTO VERD 1CT 185G * NON BIO,RUMMO PESTO ALLA GENOVESE 185G,RUMMO,"BASILIC, HUILE DE TOURNESOL, GRANA PADANO AOP",185.0,NON BIO,8008343279963,13825.7,16510.399999999998,2684.699999999997,0.19418184974359326,185.0
147,POUR FECULENTS POT SACLA LEGUMES PF CAVIAR DE TOMATES A L'AIL 1CT 290G * NON BIO,SACLA CAVIAR DE TOMATE A L'AIL 290G,SACLA,"TOMATES, TOMATES SECHEES, AIL",190.0,NON BIO,8001060035812,0.0,16309.6,16309.6,,190.0
148,FECULENTS POT HEINZ LEGUMES PF POIVRONS GRILLES & FORMAGE ITA 1CT 240G * NON BIO,HEINZ POIVRONS GRILLES ET FROMAGE ITALIEN 240G,HEINZ,"TOMATES, POIVRONS, OIGNONS",240.0,NON BIO,8410066141685,0.0,16186.6,16186.6,,240.0
149,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF AJI PANCA CHILI 1CT 375G * NON BIO,KUHNE AJI PANCA CHILI 375G,KUHNE,"TOMATES, POIVRONS",375.0,NON BIO,0000040788975,45298.0,16175.9,-29122.1,-0.6429003488012716,375.0
150,SAUCES POUR FECULENTS POT SACLA BIO MF BASILIC 1CT 345G * BIO,SACLA TOMATES BASILIC BIO 345G,SACLA,"TOMATES, BASILIC",345.0,BIO,8001060027183,16817.399999999998,16107.8,-709.5999999999968,-0.04219439390155416,345.0
151,SAUCES POUR FECULENTS POT HEINZ LEGUMES PF PROVENCALE 1CT 240G * NON BIO,HEINZ PROVENCALE 240G,HEINZ,"TOMATES, OIGNONS, HUILE DE TOURNESOL",240.0,NON BIO,8410066141623,0.0,16075.600000000002,16075.600000000002,,240.0
152,POUR FECULENTS POT PANZANI SA PANZANI LEGUMES MF OLIV BASIL 2CT 400G * NON BIO,PANZANI OLIVES ET BASILIC LOT 2X400G,PANZANI,"TOMATES, OLIVES NOIRES, OIGNONS",800.0,NON BIO,3038359006586,7404.8,15734.399999999998,8329.599999999999,1.1248919619706137,800.0
153,SAUCES POUR FECULENTS POT HEINZ LEGUMES MF ARRABIATA 1CT 490G * NON BIO,HEINZ ARRABBIATA 240G,HEINZ,"TOMATES, POIVRONS ROUGES",240.0,NON BIO,8715700115313,49246.4,15406.8,-33839.599999999984,-0.6871487052860715,240.0
154,POT HEINZ BOLO CLASSIQUE PF BOLOGNAISE RICHE EN BOEUF 1CT 240G * NON BIO,HEINZ BOLOGNAISE RICHE EN BŒUF 240G,HEINZ,"TOMATES, BŒUF, OIGNONS, CAROTTES",240.0,NON BIO,3660603081300,0.0,15300.800000000005,15300.800000000005,,240.0
155,SAUCES POUR FECULENTS POT SACLA PESTO MF PESTO TRUFFE NR 1CT 190G * NON BIO,SACLA PESTO A LA TRUFFE NOIRE D'ÉTÉ 190G,SACLA,"NOIX DE CAJOU, GRANA PADANO AOP",190.0,NON BIO,8001060019959,13727.4,15291.5,1564.1000000000006,0.11394000320526833,190.0
156,SAUCES POUR FECULENTS POT SACLA BIO PF ARRABIATA 1CT 190G * BIO,SACLA ARRABBIATA BIO 190G,SACLA,"TOMATES, HUILE DE TOURNESOL",190.0,BIO,8001060020764,16785.8,15238.9,-1546.8999999999994,-0.09215527410072798,190.0
157,SAUCES POUR FECULENTS POT AUT FAB LUCIEN GEORGELIN BIO PF NATURE 1CT 300G * BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE BIO 300G,LUCIEN GEORGELIN,TOMATES,300.0,BIO,3330720536907,1450.5,15133.4,13682.9,9.433229920716993,300.0
158,SAUCES POUR FECULENTS POT AUT FAB LUCIEN GEORGELIN BIO PF BASILIC 1CT 300G * BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE ET BASILIC BIO 300G,LUCIEN GEORGELIN,"TOMATES, BASILIC",300.0,BIO,3330720536938,1537.8,14874.500000000002,13336.700000000004,8.672584211210822,300.0
159,AUT SCE POT AUT FAB AUT MQ SCE CLAS MF CRANBERRY BBQ 1CT 375G * NON BIO,KUHNE CRANBERRY BBQ 375G,KUHNE,?,375.0,NON BIO,0000040788982,40445.8,14868.3,-25577.500000000004,-0.632389518812831,375.0
160,SAUCES POUR FECULENTS POT SACLA BIO PF TOM SECH AIL 1CT 190G * BIO,SACLA TOMATES SECHEES A L'AIL BIO 190G,SACLA,"TOMATES, TOMATES SECHEES, AIL",190.0,BIO,8001060020788,15935.2,14723.399999999998,-1211.8000000000031,-0.07604548421105495,190.0
161,POT ZAPETTI ZAPETTI BUITONI BOLO CLASSIQUE MF BOLOGNAISE 1CT 380G * NON BIO,ZAPETTI BOLOGNAISE 380G,ZAPETTI BUITONI,"TOMATES, BŒUF, PORC, OIGNONS",380.0,NON BIO,3021690017359,56647.1,14285.7,-42361.4,-0.7478123328466947,380.0
162,SAUCES POUR FECULENTS POT SACLA LEGUMES PF BURRATA 1CT 190G * NON BIO,SACLA TOMATES ET BURRATA 190G,SACLA,"TOMATES, BURRATA",190.0,NON BIO,8001060029781,14568.000000000002,14038.7,-529.3000000000029,-0.03633305875892386,190.0
163,SAUCES POUR FECULENTS POT SACLA LEGUMES PF POIV AUBER 1CT 290G * NON BIO,SACLA TRIO DE POIVONS AUBERGINES 350G,SACLA,"POIVRONS, TOMATES, AUBERGINES",350.0,NON BIO,8001060035829,0.0,13783.499999999998,13783.499999999998,,350.0
164,POUR FECULENTS POT AUT FAB RUMMO BOLO CLASSIQUE MF BOLOGNAISE 1CT 350G * NON BIO,RUMMO RAGU ALLA BOLOGNESE 350G,RUMMO,"TOMATES, PORC, CAROTTES, OIGNONS, CELERI",350.0,NON BIO,8008343279987,12559.0,13729.1,1170.1000000000004,0.09316824587944902,350.0
165,POUR FECULENTS POT PANZANI SA PANZANI PESTO PF PIGNONS ENTIER 1CT 190G * NON BIO,PANZANI PESTO BASILIB PIGNONS ENTIERS 190G,PANZANI,"BASILIC, HUILE DE TOURNESOL, GRANA PADANO, PECORINO ROMANO",190.0,NON BIO,3038359003233,33950.2,13415.6,-20534.6,-0.6048447431826617,190.0
166,SAUCES POUR FECULENTS POT HEINZ LEGUMES MF MEDITERRAN 1CT 490G * NON BIO,HEINZ MEDITERRANEENNE 490G,HEINZ,"TOMATES, COURGETTES, POIVRONS, AUBERGINES",490.0,NON BIO,8715700115290,40010.0,12976.200000000004,-27033.8,-0.6756760809797551,490.0
167,POT PANZANI SA PANZANI BOLO CLASSIQUE PF BOLOGNAISE 3CT 210G DP1 NON BIO,PANZANI BOLOGNAISE LOT 3X210G,PANZANI,"TOMATES, BŒUF, PORC",630.0,NON BIO,3038359004674,152913.2,12960.7,-139952.5,-0.9152414572450251,630.0
168,SAUCES POUR FECULENTS POT SACLA PESTO PF PESTO VERD 1CT 290G * NON BIO,SACLA PESTO ALLA GENOVESE 200G,SACLA,"BASILIC, GRANA PADANO AOP, PECORINO ROMANO AOP",290.0,NON BIO,8001060035836,0.0,12778.9,12778.9,,290.0
169,SAUCES POUR FECULENTS POT CIRIO LEGUMES MF BASILIC 1CT 420G * NON BIO,CIRIO BASILIC 420G,CIRIO,"TOMATES, OIGNONS",420.0,NON BIO,8001440124181,16412.9,12317.7,-4095.2000000000025,-0.2495110553284308,420.0
170,SAUCES POUR FECULENTS POT VICTORIA PESTO PF PESTO VERD 1CT 190G * NON BIO,VICTORIA PESTO 190G,VICTORIA,"BASILIC, HUILE DE TOURNESOL, FROMAGE",190.0,NON BIO,8000483300132,7440.5999999999985,12207.1,4766.500000000001,0.6406069403005136,190.0
171,SAUCES POUR FECULENTS POT BARILLA PESTO PF PESTO TOM SECHE 1CT 200G * NON BIO,BARILLA PESTO RUSTICO TOMATES SECHEES 200G,BARILLA,"TOMATES, TOMATES SECHEES",200.0,NON BIO,8076809541091,14681.4,12168.7,-2512.7000000000007,-0.1711485280695302,200.0
172,SAUCES POUR FECULENTS POT AUT FAB AUT MQ LEGUMES MF BASILIC 1CT 350G * NON BIO,LE CONSERVE DELLA NONNA POMODORO AL BASILICO 350G,LE CONSERVE DELLA NONNA,TOMATES ITALIENNES,350.0,NON BIO,8005360000099,10997.799999999996,11829.9,832.100000000004,0.07566058666278748,350.0
173,SAUCES POUR FECULENTS POT SACLA LEGUMES PF POIV FIG NOIS 1CT 190G * NON BIO,SACLA POIVRONS FIGUES NOISETTES 190G,SACLA,"POIVRONS, FIGUES SECHES, NOISETTES",190.0,NON BIO,8001060014299,14879.6,11810.3,-3069.2999999999993,-0.20627570633619174,190.0
174,SAUCES POUR FECULENTS POT CIRIO LEGUMES MF ARRABIATA 1CT 420G * NON BIO,CIRIO ARRABBIATA 420G,CIRIO,"TOMATES, PIMENT",420.0,NON BIO,8001440124150,16076.500000000002,11776.1,-4300.4000000000015,-0.2674960345846422,420.0
175,FECULENTS POT AUT FAB JARDIN BIO BIO PF BASILIC PROTEINES DE SOJA 1CT 200G * BIO,JARDIN BIO SAUCE VEGETALE FACON BOLOGNAISE BASILIC 200G,JARDIN BIO,"TOMATES, CAROTTES, PROTEINES DE SOJA",200.0,BIO,3456300004397,9796.9,11692.3,1895.3999999999976,0.19346936275760676,200.0
176,POUR FECULENTS POT AUT FAB LUCIEN GEORGELIN BIO PF AIL OIGNON 1CT 300G * BIO,LUCIEN GEORGELIN TOMATES DE MARMANDE AIL OIGNON BIO 300G,LUCIEN GEORGELIN,AIL OIGNON,300.0,NON BIO,3330720536914,1533.3000000000004,11420.2,9886.9,6.4481184373573335,300.0
177,SAUCES POUR FECULENTS POT HEINZ BOLO ORIGINALE PF CHORIZO 1CT 240G * NON BIO,HEINZ BOLOGNAISE CHORIZO 240G,HEINZ,"TOMATES, CHORIZO",240.0,NON BIO,3660603081287,0.0,11006.4,11006.4,,240.0
